governorate,week,SIGACT,SIG_1,df,idf,suicide,ied_attack,ied_clear,ied_total,governorate_1,governorate_2
Diyala,2432,146,71,60,1,1,44,17,61,Diyala,Diyala
Diyala,2433,142,71,44,0,2,55,10,65,Diyala,Diyala
Diyala,2434,106,62,31,0,1,40,11,51,Diyala,Diyala
Diyala,2435,56,39,15,0,0,12,13,25,Diyala,Diyala
Diyala,2436,83,49,26,0,1,24,8,32,Diyala,Diyala
Diyala,2437,93,66,31,2,0,23,10,33,Diyala,Diyala
Diyala,2438,106,70,37,0,0,27,8,35,Diyala,Diyala
Diyala,2439,169,106,41,0,0,48,25,73,Diyala,Diyala
Diyala,2440,147,101,23,0,1,46,17,63,Diyala,Diyala
Diyala,2441,170,126,41,0,0,47,32,79,Diyala,Diyala
Diyala,2442,139,118,50,1,0,32,23,55,Diyala,Diyala
Diyala,2443,180,143,41,1,2,61,27,88,Diyala,Diyala
Diyala,2444,166,136,44,0,0,61,28,89,Diyala,Diyala
Diyala,2445,115,86,36,0,0,36,10,46,Diyala,Diyala
Diyala,2446,165,133,38,0,0,61,26,87,Diyala,Diyala
Diyala,2447,176,120,35,0,0,54,20,74,Diyala,Diyala
Diyala,2448,174,133,31,1,2,62,26,88,Diyala,Diyala
Diyala,2449,167,137,37,0,0,46,41,87,Diyala,Diyala
Diyala,2450,148,108,34,0,1,40,24,64,Diyala,Diyala
Diyala,2451,160,136,46,0,0,43,33,76,Diyala,Diyala
Diyala,2452,141,122,46,0,0,35,32,67,Diyala,Diyala
Diyala,2453,139,105,47,1,1,32,25,57,Diyala,Diyala
Diyala,2454,170,139,54,2,3,44,34,78,Diyala,Diyala
Diyala,2455,175,145,52,0,1,44,46,90,Diyala,Diyala
Diyala,2456,163,142,44,6,1,54,30,84,Diyala,Diyala
Diyala,2457,154,110,34,2,2,44,32,76,Diyala,Diyala
Diyala,2458,137,105,38,4,3,32,23,55,Diyala,Diyala
Diyala,2459,212,166,80,7,1,43,24,67,Diyala,Diyala
Diyala,2460,208,162,65,0,5,37,51,88,Diyala,Diyala
Diyala,2461,214,164,73,2,1,65,31,96,Diyala,Diyala
Diyala,2462,190,138,63,6,2,43,29,72,Diyala,Diyala
Diyala,2463,194,146,59,2,0,50,30,80,Diyala,Diyala
Diyala,2464,230,174,68,4,1,64,48,112,Diyala,Diyala
Diyala,2465,207,159,78,1,2,60,28,88,Diyala,Diyala
Diyala,2466,235,202,82,2,1,68,49,117,Diyala,Diyala
Diyala,2467,233,184,94,5,1,51,39,90,Diyala,Diyala
Diyala,2468,233,205,78,6,1,37,84,121,Diyala,Diyala
Diyala,2469,231,189,67,8,1,35,87,122,Diyala,Diyala
Diyala,2470,194,149,53,18,1,56,40,96,Diyala,Diyala
Diyala,2471,166,121,51,17,0,42,40,82,Diyala,Diyala
Diyala,2472,158,108,47,18,1,38,30,68,Diyala,Diyala
Diyala,2473,135,98,50,6,0,35,30,65,Diyala,Diyala
Diyala,2474,134,95,47,9,0,26,37,63,Diyala,Diyala
Diyala,2475,137,94,43,9,1,34,28,62,Diyala,Diyala
Diyala,2476,126,93,48,13,0,24,30,54,Diyala,Diyala
Diyala,2477,104,76,36,14,1,22,23,45,Diyala,Diyala
Diyala,2478,119,87,33,8,0,37,33,70,Diyala,Diyala
Diyala,2479,144,104,32,13,0,44,44,88,Diyala,Diyala
Diyala,2480,84,63,19,8,0,28,22,50,Diyala,Diyala
Diyala,2481,105,83,36,9,1,26,23,49,Diyala,Diyala
Diyala,2482,153,129,50,7,1,42,29,71,Diyala,Diyala
Diyala,2483,120,114,50,5,0,32,23,55,Diyala,Diyala
Diyala,2484,108,103,49,5,1,18,26,44,Diyala,Diyala
Diyala,2485,73,67,31,5,1,11,17,28,Diyala,Diyala
Diyala,2486,93,84,39,5,2,20,12,32,Diyala,Diyala
Diyala,2487,101,84,25,9,2,27,20,47,Diyala,Diyala
Diyala,2488,81,74,22,8,1,15,24,39,Diyala,Diyala
Diyala,2489,67,63,22,7,1,20,11,31,Diyala,Diyala
Diyala,2490,118,101,32,14,0,19,25,44,Diyala,Diyala
Diyala,2491,114,109,33,15,1,31,18,49,Diyala,Diyala
Diyala,2492,104,97,37,5,1,22,15,37,Diyala,Diyala
Diyala,2493,90,79,22,2,0,12,35,47,Diyala,Diyala
Diyala,2494,51,50,12,3,2,13,14,27,Diyala,Diyala
Diyala,2495,77,72,20,3,2,26,17,43,Diyala,Diyala
Diyala,2496,65,64,26,2,1,14,17,31,Diyala,Diyala
Diyala,2497,93,90,23,2,0,14,46,60,Diyala,Diyala
Diyala,2498,77,76,10,2,2,18,42,60,Diyala,Diyala
Diyala,2499,41,41,11,0,1,8,19,27,Diyala,Diyala
Diyala,2500,47,42,14,1,0,7,17,24,Diyala,Diyala
Diyala,2501,83,81,20,3,0,16,39,55,Diyala,Diyala
Diyala,2502,46,44,15,0,0,12,17,29,Diyala,Diyala
Diyala,2503,62,59,20,3,1,15,19,34,Diyala,Diyala
Diyala,2504,118,116,14,1,0,21,78,99,Diyala,Diyala
Diyala,2505,59,55,1,1,3,10,39,49,Diyala,Diyala
Diyala,2506,45,42,9,1,0,10,22,32,Diyala,Diyala
Diyala,2507,49,45,7,0,1,16,19,35,Diyala,Diyala
Diyala,2508,36,33,9,0,0,10,12,22,Diyala,Diyala
Diyala,2509,49,49,6,3,1,19,20,39,Diyala,Diyala
Diyala,2510,34,28,7,0,0,8,11,19,Diyala,Diyala
Diyala,2511,48,45,10,0,2,19,13,32,Diyala,Diyala
Diyala,2512,59,56,13,2,0,13,28,41,Diyala,Diyala
Diyala,2513,60,60,10,5,4,23,18,41,Diyala,Diyala
Diyala,2514,49,46,8,1,0,13,23,36,Diyala,Diyala
Diyala,2515,41,39,7,2,1,16,12,28,Diyala,Diyala
Diyala,2516,42,37,12,2,1,11,11,22,Diyala,Diyala
Diyala,2517,49,47,7,0,2,19,18,37,Diyala,Diyala
Diyala,2518,37,36,5,2,1,17,10,27,Diyala,Diyala
Diyala,2519,39,36,3,2,1,13,17,30,Diyala,Diyala
Diyala,2520,45,41,6,3,1,13,17,30,Diyala,Diyala
Diyala,2521,45,45,4,3,2,23,10,33,Diyala,Diyala
Diyala,2522,58,56,9,7,0,20,17,37,Diyala,Diyala
Diyala,2523,47,47,9,1,0,21,16,37,Diyala,Diyala
Diyala,2524,32,27,5,0,2,11,9,20,Diyala,Diyala
Diyala,2525,40,38,3,0,1,22,12,34,Diyala,Diyala
Diyala,2526,34,33,1,0,0,23,9,32,Diyala,Diyala
Diyala,2527,82,80,5,0,1,53,21,74,Diyala,Diyala
Diyala,2528,84,82,2,1,2,28,47,75,Diyala,Diyala
Diyala,2529,63,59,6,3,0,22,27,49,Diyala,Diyala
Diyala,2530,53,51,7,2,0,28,14,42,Diyala,Diyala
Diyala,2531,23,22,4,0,0,14,4,18,Diyala,Diyala
Diyala,2532,36,32,2,1,1,13,15,28,Diyala,Diyala
Diyala,2533,43,43,8,0,0,15,20,35,Diyala,Diyala
Diyala,2534,43,41,12,1,0,17,11,28,Diyala,Diyala
Diyala,2535,28,26,6,0,0,9,11,20,Diyala,Diyala
Diyala,2536,34,33,3,0,1,10,19,29,Diyala,Diyala
Diyala,2537,15,14,5,1,1,3,4,7,Diyala,Diyala
Diyala,2538,22,22,2,0,0,9,11,20,Diyala,Diyala
Diyala,2539,12,11,2,0,0,6,3,9,Diyala,Diyala
Diyala,2540,43,42,0,1,2,12,26,38,Diyala,Diyala
Diyala,2541,35,33,2,0,1,9,21,30,Diyala,Diyala
Diyala,2542,33,32,2,0,0,13,18,31,Diyala,Diyala
Diyala,2543,9,9,1,0,0,6,2,8,Diyala,Diyala
Diyala,2544,18,17,3,0,0,9,5,14,Diyala,Diyala
Diyala,2545,25,25,4,0,0,8,12,20,Diyala,Diyala
Diyala,2546,27,27,1,0,1,7,15,22,Diyala,Diyala
Diyala,2547,34,34,3,0,0,11,18,29,Diyala,Diyala
Diyala,2548,17,17,0,0,0,9,7,16,Diyala,Diyala
Diyala,2549,31,30,1,0,0,6,18,24,Diyala,Diyala
Diyala,2550,19,18,0,1,0,4,13,17,Diyala,Diyala
Diyala,2551,28,27,1,0,0,8,16,24,Diyala,Diyala
Diyala,2552,15,14,1,0,1,9,2,11,Diyala,Diyala
Diyala,2553,38,38,2,0,1,21,11,32,Diyala,Diyala
Diyala,2554,33,32,1,0,0,14,17,31,Diyala,Diyala
Diyala,2555,42,41,3,0,0,19,18,37,Diyala,Diyala
Erbil,2292,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2293,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2294,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2295,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2296,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2297,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2298,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2299,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2300,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2301,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2302,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2303,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2304,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2305,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2306,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2307,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2308,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2309,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2310,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2311,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2312,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2313,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2314,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2315,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2316,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2317,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2318,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2319,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2320,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2321,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2322,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2323,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2324,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2325,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2326,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2327,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2328,1,1,0,0,0,0,0,0,Erbil,Erbil
Erbil,2329,2,2,1,1,0,0,0,0,Erbil,Erbil
Erbil,2330,2,2,1,0,0,0,0,0,Erbil,Erbil
Erbil,2331,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2332,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2333,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2334,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2335,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2336,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2337,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2338,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2339,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2340,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2341,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2342,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2343,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2344,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2345,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2346,2,2,0,0,0,2,0,2,Erbil,Erbil
Erbil,2347,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2348,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2349,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2350,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2351,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2352,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2353,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2354,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2355,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2356,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2357,1,1,0,0,1,0,0,0,Erbil,Erbil
Erbil,2358,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2359,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2360,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2361,1,1,0,0,0,0,0,0,Erbil,Erbil
Erbil,2362,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2363,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2364,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2365,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2366,2,2,0,0,0,2,0,2,Erbil,Erbil
Erbil,2367,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2368,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2369,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2370,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2371,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2372,2,2,0,0,0,2,0,2,Erbil,Erbil
Erbil,2373,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2374,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2375,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2376,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2377,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2378,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2379,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2380,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2381,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2382,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2383,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2384,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2385,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2386,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2387,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2388,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2389,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2390,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2391,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2392,2,2,2,0,0,0,0,0,Erbil,Erbil
Erbil,2393,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2394,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2395,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2396,2,2,0,0,0,2,0,2,Erbil,Erbil
Erbil,2397,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2398,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2399,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2400,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2401,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2402,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2403,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2404,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2405,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2406,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2407,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2408,1,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2409,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2410,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2411,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2412,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2413,1,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2414,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2415,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2416,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2417,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2418,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2419,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2420,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2421,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2422,2,2,0,0,0,2,0,2,Erbil,Erbil
Erbil,2423,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2424,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2425,1,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2426,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2427,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2428,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2429,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2430,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2431,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2432,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2433,2,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2434,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2435,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2436,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2437,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2438,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2439,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2440,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2441,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2442,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2443,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2444,1,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2445,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2446,1,1,0,0,0,0,0,0,Erbil,Erbil
Erbil,2447,2,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2448,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2449,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2450,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2451,4,3,0,0,0,3,0,3,Erbil,Erbil
Erbil,2452,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2453,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2454,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2455,2,2,0,0,0,1,1,2,Erbil,Erbil
Erbil,2456,2,0,0,0,0,1,0,1,Erbil,Erbil
Erbil,2457,6,5,1,0,0,2,2,4,Erbil,Erbil
Erbil,2458,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2459,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2460,1,0,1,0,0,0,0,0,Erbil,Erbil
Erbil,2461,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2462,3,2,0,0,2,0,0,0,Erbil,Erbil
Erbil,2463,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2464,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2465,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2466,2,2,0,0,0,0,2,2,Erbil,Erbil
Erbil,2467,1,0,1,0,0,0,0,0,Erbil,Erbil
Erbil,2468,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2469,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2470,1,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2471,2,1,0,0,0,1,1,2,Erbil,Erbil
Erbil,2472,1,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2473,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2474,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2475,3,2,1,0,0,1,1,2,Erbil,Erbil
Erbil,2476,2,2,0,1,0,0,1,1,Erbil,Erbil
Erbil,2477,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2478,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2479,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2480,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2481,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2482,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2483,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2484,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2485,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2486,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2487,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2488,2,2,0,0,0,2,0,2,Erbil,Erbil
Erbil,2489,3,3,0,1,0,1,1,2,Erbil,Erbil
Erbil,2490,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2491,2,2,0,0,0,2,0,2,Erbil,Erbil
Erbil,2492,3,3,0,0,0,0,1,1,Erbil,Erbil
Erbil,2493,3,3,0,0,0,2,1,3,Erbil,Erbil
Erbil,2494,3,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2495,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2496,2,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2497,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2498,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2499,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2500,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2501,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2502,4,4,0,0,0,2,2,4,Erbil,Erbil
Erbil,2503,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2504,2,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2505,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2506,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2507,2,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2508,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2509,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2510,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2511,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2512,1,1,0,1,0,0,0,0,Erbil,Erbil
Erbil,2513,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2514,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2515,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2516,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2517,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2518,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2519,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2520,1,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2521,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2522,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2523,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2524,3,2,0,2,0,0,0,0,Erbil,Erbil
Erbil,2525,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2526,1,1,0,0,0,0,0,0,Erbil,Erbil
Erbil,2527,2,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2528,2,2,1,1,0,0,0,0,Erbil,Erbil
Erbil,2529,1,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2530,2,2,0,0,0,1,1,2,Erbil,Erbil
Erbil,2531,2,2,0,0,0,0,2,2,Erbil,Erbil
Erbil,2532,1,1,0,0,0,0,0,0,Erbil,Erbil
Erbil,2533,3,3,0,0,0,2,1,3,Erbil,Erbil
Erbil,2534,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2535,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2536,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2537,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2538,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2539,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2540,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2541,1,1,1,0,0,0,0,0,Erbil,Erbil
Erbil,2542,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2543,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2544,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2545,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2546,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2547,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2548,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2549,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2550,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2551,1,1,0,0,0,1,0,1,Erbil,Erbil
Erbil,2552,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2553,1,1,0,0,0,0,1,1,Erbil,Erbil
Erbil,2554,0,0,0,0,0,0,0,0,Erbil,Erbil
Erbil,2555,1,1,0,0,0,0,1,1,Erbil,Erbil
Kerbala,2292,0,0,0,0,0,0,0,0,Kerbala,Kerbala
Kerbala,2293,0,0,0,0,0,0,0,0,Kerbala,Kerbala
Kerbala,2294,0,0,0,0,0,0,0,0,Kerbala,Kerbala
Kerbala,2295,1,1,0,0,0,1,0,1,Kerbala,Kerbala
Kerbala,2296,1,1,0,0,0,1,0,1,Kerbala,Kerbala
Kerbala,2297,0,0,0,0,0,0,0,0,Kerbala,Kerbala
Kerbala,2298,2,2,2,0,0,0,0,0,Kerbala,Kerbala
Kerbala,2299,1,1,0,1,0,0,0,0,Kerbala,Kerbala
Kerbala,2300,1,1,0,0,0,0,1,1,Kerbala,Kerbala
Kerbala,2301,7,7,6,1,0,0,0,0,Kerbala,Kerbala
Kerbala,2302,8,8,5,2,0,1,0,1,Kerbala,Kerbala
Kerbala,2303,7,7,4,1,0,1,1,2,Kerbala,Kerbala
Kerbala,2304,5,5,2,1,0,2,0,2,Kerbala,Kerbala
Kerbala,2305,5,5,0,3,0,2,0,2,Kerbala,Kerbala
Kerbala,2306,11,11,3,5,0,3,0,3,Kerbala,Kerbala
Kerbala,2307,30,30,18,11,0,1,0,1,Kerbala,Kerbala
Kerbala,2308,10,10,4,1,0,5,0,5,Kerbala,Kerbala
Kerbala,2309,1,1,1,0,0,0,0,0,Kerbala,Kerbala
Kerbala,2310,6,6,1,0,0,5,0,5,Kerbala,Kerbala
Kerbala,2311,2,2,0,0,0,1,1,2,Kerbala,Kerbala
